ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,URBANISATION_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
I,A,NOR,WB_WDI_GC_REV_XGRT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Norway,"Revenue, excluding grants (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,31.4693692,31.7883751,31.36209178,31.21752236,32.55268485,33.10660367,33.4564778,34.16212319,36.62667031,38.32110089,37.86285785,39.02730303,38.13767804,39.58751925,42.02628576,40.20986841,40.17639335,39.1879611,40.91091549,40.46035437,39.0966347,38.14526754,38.86688318,41.63930818,42.76846261,42.44405699,41.10518071,42.07284382,47.45078628,46.47164628,46.84910926,45.8862936,47.15151027,48.37992486,50.6183954,50.13058359,50.97662782,47.43195098,46.95090988,48.65549984,48.42411305,46.28750605,45.86757569,45.38865619,45.18216259,45.16149514,46.65447253,47.47572726,44.6149224,47.43718158,56.28962978,54.23685191,
I,A,GRC,WB_WDI_FM_AST_PRVT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Greece,Monetary Sector credit to private sector (% GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.696591,54.87183274,58.73196094,63.87754281,73.65739572,77.54543742,85.79842374,90.50731366,89.22442516,112.8142773,119.2013825,120.1479314,119.7902037,117.8950572,113.4333573,108.6270975,100.6475099,91.2069328,80.21223967,81.27097513,56.19733616,52.45674212,49.21574082,48.54100045
I,A,NOR,WB_WDI_NY_GDP_MKTP_KD_ZG,_T,_T,_T,PC_A,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Norway,GDP growth (annual %),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,6.27333551,2.813945138,3.785043084,5.009650987,5.285608801,3.786513255,6.256079006,2.259875528,4.504611456,1.943300505,5.673611238,5.330604842,4.532933899,3.922181775,4.952102998,5.825533934,4.1607148,3.869354431,4.372506497,4.564242953,1.598343953,0.235322458,3.97300738,6.052381322,5.553404958,4.042112198,1.753558222,-0.25518692,1.038252366,1.932291307,3.084438621,3.574458954,2.845182688,5.055273997,4.155643006,5.027913076,5.28460661,2.66868661,2.072047169,3.318945701,2.067130435,1.377557022,0.944909363,4.014588024,2.685122903,2.461473116,2.914040007,0.48191955,-1.940364726,0.787051861,1.105656034,2.717959249,1.01619084,2.048132004,1.857339716,1.164724239,2.463746266,0.828931501,1.12374695,-1.278171772,3.908686768,3.246228603,0.072120481,2.0972306
I,A,ISR,WB_WDI_NY_GDP_DISC_CN,_T,_T,_T,XDC,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Israel,Discrepancy in expenditure estimate of GDP (current LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,-32986.13709,-53982.39996,-61976.98457,-119970.2964,-133957.1448,-206939.5759,-61920.35999,76113.90425,-83812.25795,-258647.3504,747808.0357,2479911.941,2057435.253,3679456.969,6.93E+07,6.22E+08,1.03E+09,1.12E+09,1.68E+09,2.28E+09,2.06E+09,-7.00E+07,2.49E+08,-2.65E+08,1.41E+08,1982000,669000,-1678000,5000,-1509000,461000,-43000,592000,609000,673000,-462000,-9000.000061,-208000,484000,249000,-306000,280000,-6492000,-5297000,-5830000,789000,-803000,-5494000,-5390000,-1.09E+07,-7540000,-5851000,-6045000,-79000,1.18E+09
I,A,IND,WB_WDI_NY_GDP_MKTP_KN,_T,_T,_T,XDC_K,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,India,GDP (constant LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,7.37E+12,7.64E+12,7.87E+12,8.34E+12,8.96E+12,8.73E+12,8.72E+12,9.40E+12,9.72E+12,1.04E+13,1.09E+13,1.11E+13,1.10E+13,1.14E+13,1.15E+13,1.26E+13,1.28E+13,1.37E+13,1.45E+13,1.37E+13,1.46E+13,1.55E+13,1.61E+13,1.72E+13,1.79E+13,1.88E+13,1.97E+13,2.05E+13,2.25E+13,2.38E+13,2.51E+13,2.54E+13,2.68E+13,2.81E+13,2.99E+13,3.22E+13,3.46E+13,3.61E+13,3.83E+13,4.17E+13,4.33E+13,4.54E+13,4.71E+13,5.08E+13,5.48E+13,5.91E+13,6.39E+13,6.88E+13,7.09E+13,7.65E+13,8.30E+13,8.74E+13,9.21E+13,9.80E+13,1.05E+14,1.14E+14,1.23E+14,1.31E+14,1.40E+14,1.45E+14,1.37E+14,1.50E+14,1.62E+14,1.77E+14,1.88E+14
I,A,GBR,WB_WDI_EG_GDP_PUSE_KO_PP,_T,_T,_T,USD,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United Kingdom,GDP per unit of energy use (PPP $ per kg of oil equivalent),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.740900073,4.688064951,4.831212742,5.017737488,5.279514611,5.518367048,5.653781507,6.133036774,6.254161413,6.472368049,7.006611155,7.3740192,7.826742383,8.05447014,8.669489834,8.86995124,9.645744232,10.31578698,10.90298738,11.13972961,11.27884532,12.51731393,12.65747083,13.48532199,14.90873845,15.32605917,16.34613631,17.34226945,17.93674086,19.89884298,20.81206093,21.45509874,25.96933277,27.22093646,
I,A,KOR,WB_WDI_GC_REV_XGRT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,"Korea, Rep.","Revenue, excluding grants (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,12.73708344,11.76071671,12.6101678,14.35241386,15.72831914,15.53905391,15.97359116,16.31434242,16.66856326,16.86834625,16.90079618,16.4232238,15.5617582,15.21760803,14.86696708,14.78103938,15.00861941,14.93892509,15.15727633,14.38121912,14.96662098,15.3027289,15.51312401,15.67094683,16.34032366,16.18905909,17.12494349,17.29108651,19.92611264,19.36118146,19.11455926,19.37729075,18.58656742,18.94576384,19.70846827,20.80190875,20.49992348,19.55514405,19.26693659,19.84043056,25.50860814,24.94947637,23.83614535,23.63434586,24.46095786,24.85075359,25.96113854,26.29396646,26.30653293,28.02458045,29.77292288,27.35229828,
I,A,HKG,WB_WDI_SE_XPD_TERT_PC_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,"Hong Kong SAR, China","Government expenditure per student, tertiary (% of GDP per capita)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.03684,52.2215,50.3713,37.43397,27.54043,54.69056,25.67837,25.43375,30.16774,34.79222,24.59004,23.31769,24.33261,23.04764,24.20304,,,,,,
I,A,UKR,WB_WDI_NY_GDP_NGAS_RT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ukraine,Natural gas rents (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49695014,0.343253967,0.31343559,0.457655549,0.327869967,0.156482811,0.365816259,0.424451039,0.873828939,0.938882899,0.902935129,0.133262624,0.168829931,1.148850035,2.000137587,1.381393038,1.3208145,0.87468088,0.565133001,1.011639498,0.786052401,1.147373087,1.2788783,0.945147583,1.237713802,1.205751443,1.204905263,1.171345943,1.200867922,0.739114578,0.869406676,1.22232292,0.718231984,0.329769534,1.364373573,,,
I,A,CAN,WB_WDI_EG_EGY_PRIM_PP_KD,_T,_T,_T,MJ_GDP_PPP_K_2017,NUMBER,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Canada,Energy intensity level of primary energy (MJ/$2017 PPP GDP),Total,Not Applicable,Number (real number),Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27,8.01,7.79,8.07,7.96,7.8,7.72,7.55,7.29,7.23,7.02,6.96,6.88,6.86,6.84,6.75,6.96,7.03,6.94,6.86,6.73,6.55,6.44,,
I,A,FRA,WB_WDI_NY_GDP_NGAS_RT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,France,Natural gas rents (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,0.011693134,0.013672972,0.015984723,0.010177404,0.030015628,0.033816423,0.033026703,0.032848063,0.029750845,0.040588755,0.047202371,0.033122231,0.01501383,0.027667257,0.02765357,0.020561384,0.011719812,0.004713092,0.003134178,0.003210466,0.00394149,0.003174599,0.00148817,0.003652237,0.003431338,0.005255364,0.004344775,0.004592704,5.01E-04,4.47E-04,0.002995066,0.006357836,0.004233343,0.003322365,0.002208348,0.00148807,0.00366446,0.00285428,0.004163814,0.003001315,0.002329716,0.002586518,0.002582888,0.001549325,4.72E-05,6.24E-05,3.44E-05,3.58E-05,2.92E-05,3.85E-05,2.14E-05,1.38E-04,,,
I,A,IRL,WB_WDI_SH_XPD_CHEX_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ireland,Current health expenditure (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8990283,6.39249372,6.67263031,7.00761414,7.21972942,7.64242792,7.51646996,7.80773735,9.12564754,10.52275753,10.52404499,10.5987215,10.6218853,10.28716469,9.49471951,7.32119417,7.4818964,7.10795546,6.47943211,6.71554708,7.06342745,6.59614468,6.11978531,,
I,A,UKR,WB_WDI_SH_XPD_CHEX_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ukraine,Current health expenditure (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.30685186,5.72534418,5.99220037,6.54574108,6.16856956,6.3461585,6.4171896,6.01776791,5.49754429,6.60991716,6.81387615,6.81669855,7.11789227,6.94358015,7.19506168,7.78352833,7.55205393,7.44187737,7.51989269,7.09175062,7.56217051,8.2027483,,,
I,A,FRA,WB_WDI_BN_CAB_XOKA_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,France,Current account balance (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,0.766910933,-0.911114725,-0.099680976,1.407887369,0.845337737,-0.605927093,-0.789714227,-2.089790944,-0.933487508,-0.166846365,-0.006322482,0.317668003,-0.479945241,-0.456943184,-0.459409521,-0.790699532,-0.51774849,0.280170782,0.683954593,0.535080974,0.679551477,1.285931019,2.608068957,2.518430433,3.409232717,1.184839494,1.529899452,1.182704398,0.871063407,0.43447012,-0.006509192,0.022189659,-0.32827995,-0.962244945,-0.818480148,-0.832545469,-1.028027979,-1.225308078,-0.597990457,-0.962733699,-0.334528437,-0.538632352,-0.474615185,-0.735670615,0.587362765,-2.003136137,0.244238512,-1.432348553,-1.043017038,0.085127988
I,A,ARG,WB_WDI_CM_MKT_LCAP_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Argentina,Market capitalization of listed domestic companies (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,1.466159452,2.016183073,6.237855196,5.138774874,1.774639091,1.153990039,1.333238997,1.001325303,2.30948316,1.502686641,1.303297916,2.011612634,4.173145399,2.55764564,9.824847958,8.140216861,18.60901869,14.32069608,14.64307396,16.42196989,20.23221072,15.16409613,19.6977247,16.12904122,12.42441526,16.95693922,27.42805088,24.65345574,23.94635989,22.03333915,19.8483842,11.02184322,13.73818636,15.08632035,8.220149459,6.273966253,9.619994839,11.42690327,9.438368633,11.40761061,16.89484975,8.762253617,8.798018523,8.360651602,8.580816227,8.351474991,,
I,A,NAC,WB_WDI_NE_GDI_TOTL_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,North America,Gross capital formation (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,21.4709927,22.01480179,22.6273985,23.41835151,22.9947077,20.70682582,22.34696512,23.59856346,24.71983044,25.11600514,23.35172068,24.36745459,21.88674055,22.07935245,24.76127805,23.98294167,23.58396339,23.50270349,22.88850741,22.6146127,21.50937929,20.04160473,19.93624568,20.24478976,21.14985152,21.13411563,21.49999953,22.32413047,22.83207572,23.23797196,23.46978716,22.01199911,21.59218296,21.65145158,22.5522347,23.31267027,23.53944223,22.67850725,21.32291864,18.12945196,19.13655025,19.55869807,20.44455322,20.86411413,21.33049003,21.69785853,21.14005421,21.47505776,21.82613914,21.92001148,21.78432315,21.87613233,22.52992047,22.02478937,21.93613864
I,A,FIN,WB_WDI_BM_KLT_DINV_WD_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Finland,"Foreign direct investment, net outflows (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,0.457805753,0.367162215,0.4137136,0.077025389,0.116695333,0.088132041,0.09581859,0.215478621,0.172440177,0.281145835,0.25492648,0.245808992,0.148066734,0.271933018,0.930887744,0.622860901,1.112718665,1.255668293,2.406524364,2.49433176,1.966954346,-0.093889349,-0.672700127,1.572707556,3.039148981,1.41784312,2.43774334,4.402994995,14.31730416,7.310588554,22.451963,6.135242164,5.227687655,0.121637433,1.397343288,5.112841701,0.829462192,6.44401692,10.55564842,-1.540785984,6.008358265,-1.290202138,3.252768836,-2.698911545,-0.047154541,-0.189552769,8.553962348,5.440388672,1.203602817,2.516158869,2.071195656,6.833758101,7.870078153,-0.331653232,4.025900283
I,A,GRC,WB_WDI_GC_REV_XGRT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Greece,"Revenue, excluding grants (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,19.72213704,18.83863291,19.1672621,19.89913941,21.34143993,21.60392319,21.75605636,21.47025368,21.96052643,20.87259941,23.65835829,27.28005481,25.21799061,24.93685347,26.1030991,26.97562369,25.34468103,22.52312801,24.20150204,,,,,35.46722191,36.95160146,38.75594966,40.14495724,40.54231181,42.50183777,40.43578131,39.54569355,38.46785483,36.78776444,37.07436798,36.07718426,37.23524498,37.55412849,36.51120168,37.95376023,40.73965081,44.3396292,43.76076281,43.19429995,43.8507858,46.39371857,45.68367623,45.66935216,44.01526364,44.00155908,43.94971279,45.24206818,43.33554108,
I,A,ARG,WB_WDI_BX_KLT_DINV_WD_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Argentina,"Foreign direct investment, net inflows (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,0.284224297,0.377464477,0.206489502,0.190792478,0.024738815,0.106009598,0.478175477,0.253605959,0.280742881,0.29746292,0.88095511,1.06384544,0.269252481,0.177920359,0.229226259,1.042530577,0.542162215,-0.017461488,0.903930866,1.341515906,1.298879041,1.285578854,1.936794516,1.179802812,1.411953029,2.17392759,2.553203406,3.127877939,2.438768962,8.460582171,3.665790595,0.806164135,2.198958195,1.294810869,2.505017516,2.649354415,2.381068545,2.251294236,2.689900965,1.206439226,2.675161719,2.044659979,2.8066719,1.779205536,0.96240665,1.977134618,0.584748941,1.789365041,2.232531577,1.485006876,1.266169243,1.368380832,2.398460118,3.811908799,1.824095229
I,A,IND,WB_WDI_NE_GDI_TOTL_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,India,Gross capital formation (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,17.93133529,19.26214583,18.10757077,18.99545711,19.52982849,20.05722299,18.35801382,18.19754447,17.74224975,17.64009523,18.21143873,19.20361574,19.54843194,18.70075865,22.51151757,19.54510626,19.41927196,21.09561255,22.65072075,23.59537674,19.55500345,25.56013763,25.13419431,21.03957212,23.2914173,26.4460769,26.06568394,25.82713131,26.28263499,26.86103691,27.3361977,25.14050528,27.44020416,22.71641051,26.31016656,29.15233715,22.75925318,25.69273291,24.97536994,30.95808797,25.67731668,29.90788898,30.25130012,30.83969994,35.0964917,37.42826402,38.99850637,41.95079823,38.42241965,39.25679176,39.78562418,39.59042186,38.34741567,34.0231979,34.26780563,32.11673014,30.17269058,30.98217283,32.34321822,30.09619757,28.92238401,32.11582218,33.61925854,33.36231036,32.91413725
I,A,NAC,WB_WDI_EG_GDP_PUSE_KO_PP,_T,_T,_T,USD,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,North America,GDP per unit of energy use (PPP $ per kg of oil equivalent),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.068250246,3.140697933,3.251936556,3.356289175,3.496720047,3.619528905,3.736083116,3.929773087,4.120754335,4.264731613,4.416190793,4.648109219,4.752034312,4.946426981,5.166890497,5.491517199,5.858030091,6.041637299,6.330098422,6.515760833,6.627447822,6.948817551,7.356391229,7.522076926,7.742750991,8.086669859,8.36652355,8.720724035,8.945474689,9.307017336,9.994708676,10.64921474,11.53097996,12.43356933,
I,A,ARE,WB_WDI_FS_AST_CGOV_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United Arab Emirates,"Claims on central government, etc. (% GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,-4.861432625,-5.834558224,-10.8790786,-11.24489503,-1.489137968,-1.619667046,-2.484974297,-3.652290781,-4.873647951,-3.300578775,-1.224757479,-1.402805874,2.17049515,1.055759627,-2.182617944,-3.041820685,-2.629971577,-4.001712226,-4.197253184,-3.126401257,-4.665335632,-3.378021105,-4.314010346,-3.056272123,-2.635365228,-3.227701534,-2.426769327,-4.714521748,-7.234088537,-7.800892636,-6.336196136,-5.645394513,-7.061473477,-6.318198702,-6.45567923,-7.79099924,0.508187339,1.700641147,2.693036769,0.106548615,3.162706664,1.3775674,4.870487227,4.166761779,4.62015259,-0.303716353,3.343511585,6.829120279,5.227095763,-2.604347199,-5.478370056,-5.918912963
I,A,ARE,WB_WDI_NY_GDP_DISC_CN,_T,_T,_T,XDC,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United Arab Emirates,Discrepancy in expenditure estimate of GDP (current LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32300,405500,-433700,772100,121600,758200,0,-106000,91700,2.77E+10,2.96E+10,3.01E+10,3.46E+10,3.98E+10,4.30E+10,4.58E+10,4.72E+10,4.96E+10,5.85E+10,2.82E+10,2.67E+10,3.18E+10,3.12E+10,
I,A,VEN,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,"Venezuela, RB",GDP (current US$),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,7.66E+09,8.07E+09,8.81E+09,9.61E+09,8.19E+09,8.43E+09,8.78E+09,9.25E+09,1.00E+10,1.03E+10,1.16E+10,1.30E+10,1.40E+10,1.70E+10,2.61E+10,2.75E+10,3.14E+10,3.62E+10,3.93E+10,4.83E+10,5.91E+10,6.63E+10,6.77E+10,6.76E+10,5.99E+10,6.20E+10,6.05E+10,4.80E+10,6.02E+10,4.35E+10,4.86E+10,5.35E+10,6.04E+10,6.00E+10,5.84E+10,7.74E+10,7.05E+10,8.58E+10,9.13E+10,9.80E+10,1.17E+11,1.23E+11,9.29E+10,8.36E+10,1.12E+11,1.46E+11,1.83E+11,2.30E+11,3.16E+11,3.30E+11,3.93E+11,3.16E+11,3.73E+11,2.59E+11,2.15E+11,1.25E+11,1.13E+11,1.16E+11,1.02E+11,7.30E+10,4.28E+10,5.66E+10,8.90E+10,1.02E+11,1.20E+11
I,A,HKG,WB_WDI_NY_GDP_MKTP_KD,_T,_T,_T,USD_K_2015,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,"Hong Kong SAR, China",GDP (constant 2015 US$),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,1.25E+10,1.43E+10,1.66E+10,1.80E+10,2.07E+10,2.10E+10,2.14E+10,2.21E+10,2.46E+10,2.69E+10,2.88E+10,3.19E+10,3.58E+10,3.66E+10,3.68E+10,4.28E+10,4.78E+10,5.17E+10,5.77E+10,6.36E+10,6.94E+10,7.15E+10,7.58E+10,8.33E+10,8.40E+10,9.32E+10,1.06E+11,1.15E+11,1.17E+11,1.22E+11,1.29E+11,1.37E+11,1.45E+11,1.54E+11,1.58E+11,1.64E+11,1.73E+11,1.63E+11,1.67E+11,1.80E+11,1.81E+11,1.84E+11,1.89E+11,2.06E+11,2.21E+11,2.36E+11,2.52E+11,2.57E+11,2.51E+11,2.68E+11,2.80E+11,2.85E+11,2.94E+11,3.02E+11,3.09E+11,3.16E+11,3.28E+11,3.37E+11,3.32E+11,3.10E+11,3.30E+11,3.18E+11,3.28E+11,3.36E+11
I,A,NOR,WB_WDI_NY_GDP_PCAP_KD,_T,_T,_T,USD_K_2015,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Norway,GDP per capita (constant 2015 US$),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,19209.41499,20252.96514,20656.2514,21276.6122,22174.35623,23165.63154,23851.61258,25132.66256,25485.4949,26417.40818,26735.83041,28055.27618,29325.64879,30441.27638,31439.59701,32814.9157,34564.0687,35850.33485,37095.61385,38585.98737,40217.74816,40720.21481,40666.40513,42142.33667,44567.00468,46901.3243,48623.38468,49244.99283,48855.8114,49159.70361,49937.45576,51233.03612,52758.94525,53938.0213,56343.01054,58380.56847,61005.88004,63882.4765,65197.94631,66094.73545,67846.59686,68899.5269,69472.98368,69719.31226,72090.98629,73524.25492,74729.7366,76115.70668,75535.2118,73141.30733,72804.39562,72660.67541,73661.67858,73515.91449,74180.32387,74809.9658,75017.49448,76247.41164,76373.64746,76712.28712,75287.20595,77812.71156,79620.16355,78775.74952,79667.52723
I,A,NAC,WB_WDI_GC_DOD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,North America,"Central government debt, total (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1284002,42.7122116,46.05799198,48.15486286,50.54634419,49.79445616,49.77966173,49.41381975,46.74803101,43.80604547,40.16212122,35.4422472,53.04122488,54.05591388,55.98890964,55.97585973,55.78529954,54.56801817,54.39221523,62.37952357,74.08219071,82.42231411,86.69396955,90.57944944,92.08843569,92.15268253,93.14306733,95.05017253,94.17317931,95.28895665,96.91432624,122.003637,116.0173103,110.0719446,112.3218041,113.5678295
I,A,CAN,WB_WDI_NE_GDI_TOTL_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Canada,Gross capital formation (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,22.62688369,23.19241914,23.02388914,23.9909881,26.41775543,27.10027167,24.40442522,23.47650286,24.18325032,22.12429474,23.0964406,23.12633011,24.32736631,25.85124066,24.83545,25.11672345,24.28790942,23.49473027,25.14157951,23.76265895,25.29604352,19.923953,20.22140151,20.96037542,21.53363718,21.68030686,22.17778443,23.50604727,23.6100295,21.30421092,19.34129697,18.37741984,18.47498852,19.516094,19.38034273,18.92772326,21.21800208,21.04527298,20.68424285,20.61446771,19.67139493,19.73934541,20.46667761,21.38286053,22.63204211,23.59589302,23.90787622,24.07250278,21.95949429,23.4820047,24.15145347,24.8675436,24.90767507,24.87070761,23.82159339,22.76112016,23.55046923,23.37731116,23.04242417,22.67471761,24.3050555,25.31866683,23.89490117,23.20034918
I,A,MUS,WB_WDI_FS_AST_PRVT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Mauritius,Domestic credit to private sector (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,20.01673129,18.38728241,17.83116963,11.53249301,17.96730089,18.34113516,18.14499202,18.73706847,19.04767216,18.46688049,18.33525644,23.79425341,22.11379095,25.71548487,16.62367052,19.67268649,25.38944583,25.72855987,25.10462165,22.95661604,21.90014349,22.3322862,21.23393308,22.24688835,23.6392392,27.5826495,27.54451786,29.02665321,31.21724247,32.60986379,32.62037929,33.7805454,37.22071669,41.46393446,44.77936155,46.39099757,42.82712085,48.44606485,55.65938299,55.6873319,55.75106298,56.09740917,56.92899929,69.70587714,69.96579453,71.93031426,67.63990871,70.64339587,80.6881654,78.90435709,84.16839928,88.08715107,97.48059701,103.6994923,95.58274242,98.74668429,92.30626817,97.67717638,74.19530368,76.96904687,90.56030736,85.41189173,72.36865612,69.89395047,69.86585659
I,A,IRL,WB_WDI_EN_GHG_CO2_RT_GDP_PP_KD,_T,_T,_T,KG_CO2E_PPP,NUMBER,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ireland,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),Total,Not Applicable,Number (real number),Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31137983,0.310539771,0.299511742,0.293744917,0.288010726,0.267069182,0.258142792,0.240603604,0.235544443,0.220800503,0.214582908,0.214110141,0.19749542,0.189524149,0.179563307,0.177676463,0.171444089,0.160261758,0.165413963,0.155059348,0.151572204,0.135390753,0.137618297,0.130122639,0.118320079,0.098905716,0.102552156,0.090190444,0.083230169,0.075833921,0.066732022,0.0608969,0.055558061,0.052494199,0.050707097
